ticker,event_ticker,series_ticker,title,strike_value,target_date,city,last_price,volume,status,result,implied_prob,actual_outcome
HIGHMIA-16FEB26-T76,HIGHMIA-16FEB26,KXHIGHMIA,High temp in MIA on 2026-02-16 >= 76°F,76,2026-02-16,MIA,9,2854,settled,no,0.09,0
HIGHMIA-16FEB26-T80,HIGHMIA-16FEB26,KXHIGHMIA,High temp in MIA on 2026-02-16 >= 80°F,80,2026-02-16,MIA,19,4168,settled,no,0.19,0
HIGHMIA-16JAN26-T60,HIGHMIA-16JAN26,KXHIGHMIA,High temp in MIA on 2026-01-16 >= 60°F,60,2026-01-16,MIA,60,85,settled,yes,0.6,1
HIGHMIA-16JAN26-T64,HIGHMIA-16JAN26,KXHIGHMIA,High temp in MIA on 2026-01-16 >= 64°F,64,2026-01-16,MIA,72,1281,settled,yes,0.72,1
HIGHMIA-16JAN26-T70,HIGHMIA-16JAN26,KXHIGHMIA,High temp in MIA on 2026-01-16 >= 70°F,70,2026-01-16,MIA,87,4897,settled,yes,0.87,1
HIGHMIA-16JAN26-T74,HIGHMIA-16JAN26,KXHIGHMIA,High temp in MIA on 2026-01-16 >= 74°F,74,2026-01-16,MIA,46,299,settled,no,0.46,0
HIGHMIA-16JAN26-T80,HIGHMIA-16JAN26,KXHIGHMIA,High temp in MIA on 2026-01-16 >= 80°F,80,2026-01-16,MIA,21,1299,settled,no,0.21,0
HIGHMIA-17FEB26-T60,HIGHMIA-17FEB26,KXHIGHMIA,High temp in MIA on 2026-02-17 >= 60°F,60,2026-02-17,MIA,74,939,settled,yes,0.74,1
HIGHMIA-17FEB26-T66,HIGHMIA-17FEB26,KXHIGHMIA,High temp in MIA on 2026-02-17 >= 66°F,66,2026-02-17,MIA,82,790,settled,yes,0.82,1
HIGHMIA-17FEB26-T70,HIGHMIA-17FEB26,KXHIGHMIA,High temp in MIA on 2026-02-17 >= 70°F,70,2026-02-17,MIA,69,4431,settled,yes,0.69,1
HIGHMIA-17FEB26-T76,HIGHMIA-17FEB26,KXHIGHMIA,High temp in MIA on 2026-02-17 >= 76°F,76,2026-02-17,MIA,1,70,settled,no,0.01,0
HIGHMIA-17FEB26-T80,HIGHMIA-17FEB26,KXHIGHMIA,High temp in MIA on 2026-02-17 >= 80°F,80,2026-02-17,MIA,1,824,settled,no,0.01,0
HIGHMIA-17JAN26-T60,HIGHMIA-17JAN26,KXHIGHMIA,High temp in MIA on 2026-01-17 >= 60°F,60,2026-01-17,MIA,61,3624,settled,yes,0.61,1
HIGHMIA-17JAN26-T64,HIGHMIA-17JAN26,KXHIGHMIA,High temp in MIA on 2026-01-17 >= 64°F,64,2026-01-17,MIA,38,4004,settled,no,0.38,0
HIGHMIA-17JAN26-T70,HIGHMIA-17JAN26,KXHIGHMIA,High temp in MIA on 2026-01-17 >= 70°F,70,2026-01-17,MIA,37,1717,settled,no,0.37,0
HIGHMIA-17JAN26-T74,HIGHMIA-17JAN26,KXHIGHMIA,High temp in MIA on 2026-01-17 >= 74°F,74,2026-01-17,MIA,26,611,settled,no,0.26,0
HIGHMIA-17JAN26-T80,HIGHMIA-17JAN26,KXHIGHMIA,High temp in MIA on 2026-01-17 >= 80°F,80,2026-01-17,MIA,35,1984,settled,no,0.35,0
HIGHMIA-18FEB26-T60,HIGHMIA-18FEB26,KXHIGHMIA,High temp in MIA on 2026-02-18 >= 60°F,60,2026-02-18,MIA,98,4302,settled,yes,0.98,1
HIGHMIA-18FEB26-T66,HIGHMIA-18FEB26,KXHIGHMIA,High temp in MIA on 2026-02-18 >= 66°F,66,2026-02-18,MIA,55,1080,settled,yes,0.55,1
HIGHMIA-18FEB26-T70,HIGHMIA-18FEB26,KXHIGHMIA,High temp in MIA on 2026-02-18 >= 70°F,70,2026-02-18,MIA,16,3480,settled,no,0.16,0
HIGHMIA-18FEB26-T76,HIGHMIA-18FEB26,KXHIGHMIA,High temp in MIA on 2026-02-18 >= 76°F,76,2026-02-18,MIA,33,1527,settled,no,0.33,0
HIGHMIA-18FEB26-T80,HIGHMIA-18FEB26,KXHIGHMIA,High temp in MIA on 2026-02-18 >= 80°F,80,2026-02-18,MIA,41,2978,settled,no,0.41,0
HIGHMIA-18JAN26-T60,HIGHMIA-18JAN26,KXHIGHMIA,High temp in MIA on 2026-01-18 >= 60°F,60,2026-01-18,MIA,59,1413,settled,yes,0.59,1
HIGHMIA-18JAN26-T64,HIGHMIA-18JAN26,KXHIGHMIA,High temp in MIA on 2026-01-18 >= 64°F,64,2026-01-18,MIA,83,133,settled,yes,0.83,1
HIGHMIA-18JAN26-T70,HIGHMIA-18JAN26,KXHIGHMIA,High temp in MIA on 2026-01-18 >= 70°F,70,2026-01-18,MIA,41,1167,settled,no,0.41,0
HIGHMIA-18JAN26-T74,HIGHMIA-18JAN26,KXHIGHMIA,High temp in MIA on 2026-01-18 >= 74°F,74,2026-01-18,MIA,29,3206,settled,no,0.29,0
HIGHMIA-18JAN26-T80,HIGHMIA-18JAN26,KXHIGHMIA,High temp in MIA on 2026-01-18 >= 80°F,80,2026-01-18,MIA,31,348,settled,no,0.31,0
HIGHMIA-19FEB26-T60,HIGHMIA-19FEB26,KXHIGHMIA,High temp in MIA on 2026-02-19 >= 60°F,60,2026-02-19,MIA,53,3443,settled,yes,0.53,1
HIGHMIA-19FEB26-T66,HIGHMIA-19FEB26,KXHIGHMIA,High temp in MIA on 2026-02-19 >= 66°F,66,2026-02-19,MIA,74,2870,settled,yes,0.74,1
HIGHMIA-19FEB26-T70,HIGHMIA-19FEB26,KXHIGHMIA,High temp in MIA on 2026-02-19 >= 70°F,70,2026-02-19,MIA,61,2868,settled,yes,0.61,1
HIGHMIA-19FEB26-T76,HIGHMIA-19FEB26,KXHIGHMIA,High temp in MIA on 2026-02-19 >= 76°F,76,2026-02-19,MIA,35,1709,settled,no,0.35,0
HIGHMIA-19FEB26-T80,HIGHMIA-19FEB26,KXHIGHMIA,High temp in MIA on 2026-02-19 >= 80°F,80,2026-02-19,MIA,20,3895,settled,no,0.2,0
HIGHMIA-19JAN26-T60,HIGHMIA-19JAN26,KXHIGHMIA,High temp in MIA on 2026-01-19 >= 60°F,60,2026-01-19,MIA,79,2205,settled,yes,0.79,1
HIGHMIA-19JAN26-T64,HIGHMIA-19JAN26,KXHIGHMIA,High temp in MIA on 2026-01-19 >= 64°F,64,2026-01-19,MIA,96,4072,settled,yes,0.96,1
HIGHMIA-19JAN26-T70,HIGHMIA-19JAN26,KXHIGHMIA,High temp in MIA on 2026-01-19 >= 70°F,70,2026-01-19,MIA,33,3925,settled,no,0.33,0
HIGHMIA-19JAN26-T74,HIGHMIA-19JAN26,KXHIGHMIA,High temp in MIA on 2026-01-19 >= 74°F,74,2026-01-19,MIA,20,3338,settled,no,0.2,0
HIGHMIA-19JAN26-T80,HIGHMIA-19JAN26,KXHIGHMIA,High temp in MIA on 2026-01-19 >= 80°F,80,2026-01-19,MIA,19,493,settled,no,0.19,0
HIGHMIA-20FEB26-T60,HIGHMIA-20FEB26,KXHIGHMIA,High temp in MIA on 2026-02-20 >= 60°F,60,2026-02-20,MIA,63,2021,settled,yes,0.63,1
HIGHMIA-20FEB26-T66,HIGHMIA-20FEB26,KXHIGHMIA,High temp in MIA on 2026-02-20 >= 66°F,66,2026-02-20,MIA,67,124,settled,yes,0.67,1
HIGHMIA-20FEB26-T70,HIGHMIA-20FEB26,KXHIGHMIA,High temp in MIA on 2026-02-20 >= 70°F,70,2026-02-20,MIA,85,1500,settled,yes,0.85,1
HIGHMIA-20FEB26-T76,HIGHMIA-20FEB26,KXHIGHMIA,High temp in MIA on 2026-02-20 >= 76°F,76,2026-02-20,MIA,21,4727,settled,no,0.21,0
HIGHMIA-20FEB26-T80,HIGHMIA-20FEB26,KXHIGHMIA,High temp in MIA on 2026-02-20 >= 80°F,80,2026-02-20,MIA,1,3585,settled,no,0.01,0
HIGHMIA-20JAN26-T60,HIGHMIA-20JAN26,KXHIGHMIA,High temp in MIA on 2026-01-20 >= 60°F,60,2026-01-20,MIA,96,1709,settled,yes,0.96,1
HIGHMIA-20JAN26-T64,HIGHMIA-20JAN26,KXHIGHMIA,High temp in MIA on 2026-01-20 >= 64°F,64,2026-01-20,MIA,70,1911,settled,yes,0.7,1
HIGHMIA-20JAN26-T70,HIGHMIA-20JAN26,KXHIGHMIA,High temp in MIA on 2026-01-20 >= 70°F,70,2026-01-20,MIA,3,1863,settled,no,0.03,0
HIGHMIA-20JAN26-T74,HIGHMIA-20JAN26,KXHIGHMIA,High temp in MIA on 2026-01-20 >= 74°F,74,2026-01-20,MIA,39,2258,settled,no,0.39,0
HIGHMIA-20JAN26-T80,HIGHMIA-20JAN26,KXHIGHMIA,High temp in MIA on 2026-01-20 >= 80°F,80,2026-01-20,MIA,47,938,settled,no,0.47,0
HIGHMIA-21FEB26-T60,HIGHMIA-21FEB26,KXHIGHMIA,High temp in MIA on 2026-02-21 >= 60°F,60,2026-02-21,MIA,99,542,settled,yes,0.99,1
HIGHMIA-21FEB26-T66,HIGHMIA-21FEB26,KXHIGHMIA,High temp in MIA on 2026-02-21 >= 66°F,66,2026-02-21,MIA,95,2888,settled,yes,0.95,1
HIGHMIA-21FEB26-T70,HIGHMIA-21FEB26,KXHIGHMIA,High temp in MIA on 2026-02-21 >= 70°F,70,2026-02-21,MIA,76,4759,settled,yes,0.76,1
HIGHMIA-21FEB26-T76,HIGHMIA-21FEB26,KXHIGHMIA,High temp in MIA on 2026-02-21 >= 76°F,76,2026-02-21,MIA,35,3573,settled,no,0.35,0
HIGHMIA-21FEB26-T80,HIGHMIA-21FEB26,KXHIGHMIA,High temp in MIA on 2026-02-21 >= 80°F,80,2026-02-21,MIA,15,1950,settled,no,0.15,0
HIGHMIA-21JAN26-T60,HIGHMIA-21JAN26,KXHIGHMIA,High temp in MIA on 2026-01-21 >= 60°F,60,2026-01-21,MIA,83,403,settled,yes,0.83,1
HIGHMIA-21JAN26-T64,HIGHMIA-21JAN26,KXHIGHMIA,High temp in MIA on 2026-01-21 >= 64°F,64,2026-01-21,MIA,72,1361,settled,yes,0.72,1
HIGHMIA-21JAN26-T70,HIGHMIA-21JAN26,KXHIGHMIA,High temp in MIA on 2026-01-21 >= 70°F,70,2026-01-21,MIA,36,4863,settled,no,0.36,0
HIGHMIA-21JAN26-T74,HIGHMIA-21JAN26,KXHIGHMIA,High temp in MIA on 2026-01-21 >= 74°F,74,2026-01-21,MIA,13,4341,settled,no,0.13,0
HIGHMIA-21JAN26-T80,HIGHMIA-21JAN26,KXHIGHMIA,High temp in MIA on 2026-01-21 >= 80°F,80,2026-01-21,MIA,41,3337,settled,no,0.41,0
HIGHMIA-22FEB26-T60,HIGHMIA-22FEB26,KXHIGHMIA,High temp in MIA on 2026-02-22 >= 60°F,60,2026-02-22,MIA,46,4049,settled,yes,0.46,1
HIGHMIA-22FEB26-T66,HIGHMIA-22FEB26,KXHIGHMIA,High temp in MIA on 2026-02-22 >= 66°F,66,2026-02-22,MIA,89,1691,settled,yes,0.89,1
HIGHMIA-22FEB26-T70,HIGHMIA-22FEB26,KXHIGHMIA,High temp in MIA on 2026-02-22 >= 70°F,70,2026-02-22,MIA,32,4917,settled,no,0.32,0
HIGHMIA-22FEB26-T76,HIGHMIA-22FEB26,KXHIGHMIA,High temp in MIA on 2026-02-22 >= 76°F,76,2026-02-22,MIA,13,470,settled,no,0.13,0
HIGHMIA-22FEB26-T80,HIGHMIA-22FEB26,KXHIGHMIA,High temp in MIA on 2026-02-22 >= 80°F,80,2026-02-22,MIA,32,4270,settled,no,0.32,0
HIGHMIA-22JAN26-T60,HIGHMIA-22JAN26,KXHIGHMIA,High temp in MIA on 2026-01-22 >= 60°F,60,2026-01-22,MIA,87,1820,settled,yes,0.87,1
HIGHMIA-22JAN26-T64,HIGHMIA-22JAN26,KXHIGHMIA,High temp in MIA on 2026-01-22 >= 64°F,64,2026-01-22,MIA,63,4844,settled,yes,0.63,1
HIGHMIA-22JAN26-T70,HIGHMIA-22JAN26,KXHIGHMIA,High temp in MIA on 2026-01-22 >= 70°F,70,2026-01-22,MIA,86,1456,settled,yes,0.86,1
HIGHMIA-22JAN26-T74,HIGHMIA-22JAN26,KXHIGHMIA,High temp in MIA on 2026-01-22 >= 74°F,74,2026-01-22,MIA,72,3819,settled,yes,0.72,1
HIGHMIA-22JAN26-T80,HIGHMIA-22JAN26,KXHIGHMIA,High temp in MIA on 2026-01-22 >= 80°F,80,2026-01-22,MIA,38,4863,settled,no,0.38,0
HIGHMIA-23FEB26-T60,HIGHMIA-23FEB26,KXHIGHMIA,High temp in MIA on 2026-02-23 >= 60°F,60,2026-02-23,MIA,57,2545,settled,yes,0.57,1
HIGHMIA-23FEB26-T66,HIGHMIA-23FEB26,KXHIGHMIA,High temp in MIA on 2026-02-23 >= 66°F,66,2026-02-23,MIA,86,3901,settled,yes,0.86,1
HIGHMIA-23FEB26-T70,HIGHMIA-23FEB26,KXHIGHMIA,High temp in MIA on 2026-02-23 >= 70°F,70,2026-02-23,MIA,72,3410,settled,yes,0.72,1
HIGHMIA-23FEB26-T76,HIGHMIA-23FEB26,KXHIGHMIA,High temp in MIA on 2026-02-23 >= 76°F,76,2026-02-23,MIA,1,574,settled,no,0.01,0
HIGHMIA-23FEB26-T80,HIGHMIA-23FEB26,KXHIGHMIA,High temp in MIA on 2026-02-23 >= 80°F,80,2026-02-23,MIA,37,2276,settled,no,0.37,0
HIGHMIA-23JAN26-T60,HIGHMIA-23JAN26,KXHIGHMIA,High temp in MIA on 2026-01-23 >= 60°F,60,2026-01-23,MIA,94,2183,settled,yes,0.94,1
HIGHMIA-23JAN26-T64,HIGHMIA-23JAN26,KXHIGHMIA,High temp in MIA on 2026-01-23 >= 64°F,64,2026-01-23,MIA,92,4168,settled,yes,0.92,1
HIGHMIA-23JAN26-T70,HIGHMIA-23JAN26,KXHIGHMIA,High temp in MIA on 2026-01-23 >= 70°F,70,2026-01-23,MIA,21,2375,settled,no,0.21,0
HIGHMIA-23JAN26-T74,HIGHMIA-23JAN26,KXHIGHMIA,High temp in MIA on 2026-01-23 >= 74°F,74,2026-01-23,MIA,22,2839,settled,no,0.22,0
HIGHMIA-23JAN26-T80,HIGHMIA-23JAN26,KXHIGHMIA,High temp in MIA on 2026-01-23 >= 80°F,80,2026-01-23,MIA,1,2123,settled,no,0.01,0
HIGHMIA-24FEB26-T60,HIGHMIA-24FEB26,KXHIGHMIA,High temp in MIA on 2026-02-24 >= 60°F,60,2026-02-24,MIA,81,1646,settled,yes,0.81,1
HIGHMIA-24FEB26-T66,HIGHMIA-24FEB26,KXHIGHMIA,High temp in MIA on 2026-02-24 >= 66°F,66,2026-02-24,MIA,71,3945,settled,yes,0.71,1
HIGHMIA-24FEB26-T70,HIGHMIA-24FEB26,KXHIGHMIA,High temp in MIA on 2026-02-24 >= 70°F,70,2026-02-24,MIA,90,3889,settled,yes,0.9,1
HIGHMIA-24FEB26-T76,HIGHMIA-24FEB26,KXHIGHMIA,High temp in MIA on 2026-02-24 >= 76°F,76,2026-02-24,MIA,22,4002,settled,no,0.22,0
HIGHMIA-24FEB26-T80,HIGHMIA-24FEB26,KXHIGHMIA,High temp in MIA on 2026-02-24 >= 80°F,80,2026-02-24,MIA,39,3588,settled,no,0.39,0
HIGHMIA-24JAN26-T60,HIGHMIA-24JAN26,KXHIGHMIA,High temp in MIA on 2026-01-24 >= 60°F,60,2026-01-24,MIA,99,2667,settled,yes,0.99,1
HIGHMIA-24JAN26-T64,HIGHMIA-24JAN26,KXHIGHMIA,High temp in MIA on 2026-01-24 >= 64°F,64,2026-01-24,MIA,58,890,settled,yes,0.58,1
HIGHMIA-24JAN26-T70,HIGHMIA-24JAN26,KXHIGHMIA,High temp in MIA on 2026-01-24 >= 70°F,70,2026-01-24,MIA,11,2529,settled,no,0.11,0
HIGHMIA-24JAN26-T74,HIGHMIA-24JAN26,KXHIGHMIA,High temp in MIA on 2026-01-24 >= 74°F,74,2026-01-24,MIA,39,1274,settled,no,0.39,0
HIGHMIA-24JAN26-T80,HIGHMIA-24JAN26,KXHIGHMIA,High temp in MIA on 2026-01-24 >= 80°F,80,2026-01-24,MIA,39,1258,settled,no,0.39,0
HIGHMIA-25FEB26-T60,HIGHMIA-25FEB26,KXHIGHMIA,High temp in MIA on 2026-02-25 >= 60°F,60,2026-02-25,MIA,59,4620,settled,yes,0.59,1
HIGHMIA-25FEB26-T66,HIGHMIA-25FEB26,KXHIGHMIA,High temp in MIA on 2026-02-25 >= 66°F,66,2026-02-25,MIA,97,4938,settled,yes,0.97,1
HIGHMIA-25FEB26-T70,HIGHMIA-25FEB26,KXHIGHMIA,High temp in MIA on 2026-02-25 >= 70°F,70,2026-02-25,MIA,68,1356,settled,yes,0.68,1
HIGHMIA-25FEB26-T76,HIGHMIA-25FEB26,KXHIGHMIA,High temp in MIA on 2026-02-25 >= 76°F,76,2026-02-25,MIA,20,4375,settled,no,0.2,0
HIGHMIA-25FEB26-T80,HIGHMIA-25FEB26,KXHIGHMIA,High temp in MIA on 2026-02-25 >= 80°F,80,2026-02-25,MIA,28,1028,settled,no,0.28,0
HIGHMIA-25JAN26-T60,HIGHMIA-25JAN26,KXHIGHMIA,High temp in MIA on 2026-01-25 >= 60°F,60,2026-01-25,MIA,95,3544,settled,yes,0.95,1
HIGHMIA-25JAN26-T64,HIGHMIA-25JAN26,KXHIGHMIA,High temp in MIA on 2026-01-25 >= 64°F,64,2026-01-25,MIA,51,4904,settled,yes,0.51,1
HIGHMIA-25JAN26-T70,HIGHMIA-25JAN26,KXHIGHMIA,High temp in MIA on 2026-01-25 >= 70°F,70,2026-01-25,MIA,66,3543,settled,yes,0.66,1
HIGHMIA-25JAN26-T74,HIGHMIA-25JAN26,KXHIGHMIA,High temp in MIA on 2026-01-25 >= 74°F,74,2026-01-25,MIA,23,629,settled,no,0.23,0
HIGHMIA-25JAN26-T80,HIGHMIA-25JAN26,KXHIGHMIA,High temp in MIA on 2026-01-25 >= 80°F,80,2026-01-25,MIA,47,3977,settled,no,0.47,0
HIGHMIA-26DEC25-T61,HIGHMIA-26DEC25,KXHIGHMIA,High temp in MIA on 2025-12-26 >= 61°F,61,2025-12-26,MIA,45,4607,settled,yes,0.45,1
HIGHMIA-26DEC25-T66,HIGHMIA-26DEC25,KXHIGHMIA,High temp in MIA on 2025-12-26 >= 66°F,66,2025-12-26,MIA,63,2455,settled,yes,0.63,1
HIGHMIA-26DEC25-T71,HIGHMIA-26DEC25,KXHIGHMIA,High temp in MIA on 2025-12-26 >= 71°F,71,2025-12-26,MIA,86,1267,settled,yes,0.86,1
HIGHMIA-26DEC25-T76,HIGHMIA-26DEC25,KXHIGHMIA,High temp in MIA on 2025-12-26 >= 76°F,76,2025-12-26,MIA,24,2134,settled,no,0.24,0
HIGHMIA-26DEC25-T81,HIGHMIA-26DEC25,KXHIGHMIA,High temp in MIA on 2025-12-26 >= 81°F,81,2025-12-26,MIA,45,2002,settled,no,0.45,0
HIGHMIA-26FEB26-T60,HIGHMIA-26FEB26,KXHIGHMIA,High temp in MIA on 2026-02-26 >= 60°F,60,2026-02-26,MIA,71,4579,settled,yes,0.71,1
HIGHMIA-26FEB26-T66,HIGHMIA-26FEB26,KXHIGHMIA,High temp in MIA on 2026-02-26 >= 66°F,66,2026-02-26,MIA,63,3416,settled,yes,0.63,1
HIGHMIA-26FEB26-T70,HIGHMIA-26FEB26,KXHIGHMIA,High temp in MIA on 2026-02-26 >= 70°F,70,2026-02-26,MIA,86,1267,settled,yes,0.86,1
HIGHMIA-26FEB26-T76,HIGHMIA-26FEB26,KXHIGHMIA,High temp in MIA on 2026-02-26 >= 76°F,76,2026-02-26,MIA,51,4156,settled,no,0.51,0
HIGHMIA-26FEB26-T80,HIGHMIA-26FEB26,KXHIGHMIA,High temp in MIA on 2026-02-26 >= 80°F,80,2026-02-26,MIA,26,3301,settled,no,0.26,0
HIGHMIA-26JAN26-T60,HIGHMIA-26JAN26,KXHIGHMIA,High temp in MIA on 2026-01-26 >= 60°F,60,2026-01-26,MIA,42,144,settled,yes,0.42,1
HIGHMIA-26JAN26-T64,HIGHMIA-26JAN26,KXHIGHMIA,High temp in MIA on 2026-01-26 >= 64°F,64,2026-01-26,MIA,61,262,settled,yes,0.61,1
HIGHMIA-26JAN26-T70,HIGHMIA-26JAN26,KXHIGHMIA,High temp in MIA on 2026-01-26 >= 70°F,70,2026-01-26,MIA,37,706,settled,no,0.37,0
HIGHMIA-26JAN26-T74,HIGHMIA-26JAN26,KXHIGHMIA,High temp in MIA on 2026-01-26 >= 74°F,74,2026-01-26,MIA,44,4812,settled,no,0.44,0
HIGHMIA-26JAN26-T80,HIGHMIA-26JAN26,KXHIGHMIA,High temp in MIA on 2026-01-26 >= 80°F,80,2026-01-26,MIA,16,4412,settled,no,0.16,0
HIGHMIA-27DEC25-T61,HIGHMIA-27DEC25,KXHIGHMIA,High temp in MIA on 2025-12-27 >= 61°F,61,2025-12-27,MIA,63,4278,settled,yes,0.63,1
HIGHMIA-27DEC25-T66,HIGHMIA-27DEC25,KXHIGHMIA,High temp in MIA on 2025-12-27 >= 66°F,66,2025-12-27,MIA,76,1762,settled,yes,0.76,1
HIGHMIA-27DEC25-T71,HIGHMIA-27DEC25,KXHIGHMIA,High temp in MIA on 2025-12-27 >= 71°F,71,2025-12-27,MIA,41,4775,settled,no,0.41,0
HIGHMIA-27DEC25-T76,HIGHMIA-27DEC25,KXHIGHMIA,High temp in MIA on 2025-12-27 >= 76°F,76,2025-12-27,MIA,24,1149,settled,no,0.24,0
HIGHMIA-27DEC25-T81,HIGHMIA-27DEC25,KXHIGHMIA,High temp in MIA on 2025-12-27 >= 81°F,81,2025-12-27,MIA,26,1526,settled,no,0.26,0
HIGHMIA-27FEB26-T60,HIGHMIA-27FEB26,KXHIGHMIA,High temp in MIA on 2026-02-27 >= 60°F,60,2026-02-27,MIA,71,1073,settled,yes,0.71,1
HIGHMIA-27FEB26-T66,HIGHMIA-27FEB26,KXHIGHMIA,High temp in MIA on 2026-02-27 >= 66°F,66,2026-02-27,MIA,66,1736,settled,yes,0.66,1
HIGHMIA-27FEB26-T70,HIGHMIA-27FEB26,KXHIGHMIA,High temp in MIA on 2026-02-27 >= 70°F,70,2026-02-27,MIA,28,1799,settled,no,0.28,0
HIGHMIA-27FEB26-T76,HIGHMIA-27FEB26,KXHIGHMIA,High temp in MIA on 2026-02-27 >= 76°F,76,2026-02-27,MIA,45,4034,settled,no,0.45,0
HIGHMIA-27FEB26-T80,HIGHMIA-27FEB26,KXHIGHMIA,High temp in MIA on 2026-02-27 >= 80°F,80,2026-02-27,MIA,18,1141,settled,no,0.18,0
HIGHMIA-27JAN26-T60,HIGHMIA-27JAN26,KXHIGHMIA,High temp in MIA on 2026-01-27 >= 60°F,60,2026-01-27,MIA,57,2194,settled,yes,0.57,1
HIGHMIA-27JAN26-T64,HIGHMIA-27JAN26,KXHIGHMIA,High temp in MIA on 2026-01-27 >= 64°F,64,2026-01-27,MIA,35,1101,settled,no,0.35,0
HIGHMIA-27JAN26-T70,HIGHMIA-27JAN26,KXHIGHMIA,High temp in MIA on 2026-01-27 >= 70°F,70,2026-01-27,MIA,26,148,settled,no,0.26,0
HIGHMIA-27JAN26-T74,HIGHMIA-27JAN26,KXHIGHMIA,High temp in MIA on 2026-01-27 >= 74°F,74,2026-01-27,MIA,42,4119,settled,no,0.42,0
HIGHMIA-27JAN26-T80,HIGHMIA-27JAN26,KXHIGHMIA,High temp in MIA on 2026-01-27 >= 80°F,80,2026-01-27,MIA,30,2348,settled,no,0.3,0
HIGHMIA-28DEC25-T61,HIGHMIA-28DEC25,KXHIGHMIA,High temp in MIA on 2025-12-28 >= 61°F,61,2025-12-28,MIA,84,996,settled,yes,0.84,1
HIGHMIA-28DEC25-T66,HIGHMIA-28DEC25,KXHIGHMIA,High temp in MIA on 2025-12-28 >= 66°F,66,2025-12-28,MIA,58,2463,settled,yes,0.58,1
HIGHMIA-28DEC25-T71,HIGHMIA-28DEC25,KXHIGHMIA,High temp in MIA on 2025-12-28 >= 71°F,71,2025-12-28,MIA,72,3152,settled,yes,0.72,1
HIGHMIA-28DEC25-T76,HIGHMIA-28DEC25,KXHIGHMIA,High temp in MIA on 2025-12-28 >= 76°F,76,2025-12-28,MIA,44,676,settled,no,0.44,0
HIGHMIA-28DEC25-T81,HIGHMIA-28DEC25,KXHIGHMIA,High temp in MIA on 2025-12-28 >= 81°F,81,2025-12-28,MIA,9,2478,settled,no,0.09,0
HIGHMIA-28FEB26-T60,HIGHMIA-28FEB26,KXHIGHMIA,High temp in MIA on 2026-02-28 >= 60°F,60,2026-02-28,MIA,92,335,settled,yes,0.92,1
HIGHMIA-28FEB26-T66,HIGHMIA-28FEB26,KXHIGHMIA,High temp in MIA on 2026-02-28 >= 66°F,66,2026-02-28,MIA,66,497,settled,yes,0.66,1
HIGHMIA-28FEB26-T70,HIGHMIA-28FEB26,KXHIGHMIA,High temp in MIA on 2026-02-28 >= 70°F,70,2026-02-28,MIA,20,1156,settled,no,0.2,0
HIGHMIA-28FEB26-T76,HIGHMIA-28FEB26,KXHIGHMIA,High temp in MIA on 2026-02-28 >= 76°F,76,2026-02-28,MIA,12,3155,settled,no,0.12,0
HIGHMIA-28FEB26-T80,HIGHMIA-28FEB26,KXHIGHMIA,High temp in MIA on 2026-02-28 >= 80°F,80,2026-02-28,MIA,15,4051,settled,no,0.15,0
HIGHMIA-28JAN26-T60,HIGHMIA-28JAN26,KXHIGHMIA,High temp in MIA on 2026-01-28 >= 60°F,60,2026-01-28,MIA,90,2714,settled,yes,0.9,1
HIGHMIA-28JAN26-T64,HIGHMIA-28JAN26,KXHIGHMIA,High temp in MIA on 2026-01-28 >= 64°F,64,2026-01-28,MIA,66,2668,settled,yes,0.66,1
HIGHMIA-28JAN26-T70,HIGHMIA-28JAN26,KXHIGHMIA,High temp in MIA on 2026-01-28 >= 70°F,70,2026-01-28,MIA,36,1072,settled,no,0.36,0
HIGHMIA-28JAN26-T74,HIGHMIA-28JAN26,KXHIGHMIA,High temp in MIA on 2026-01-28 >= 74°F,74,2026-01-28,MIA,42,4126,settled,no,0.42,0
HIGHMIA-28JAN26-T80,HIGHMIA-28JAN26,KXHIGHMIA,High temp in MIA on 2026-01-28 >= 80°F,80,2026-01-28,MIA,18,2150,settled,no,0.18,0
HIGHMIA-29DEC25-T61,HIGHMIA-29DEC25,KXHIGHMIA,High temp in MIA on 2025-12-29 >= 61°F,61,2025-12-29,MIA,89,4877,settled,yes,0.89,1
HIGHMIA-29DEC25-T66,HIGHMIA-29DEC25,KXHIGHMIA,High temp in MIA on 2025-12-29 >= 66°F,66,2025-12-29,MIA,76,1088,settled,yes,0.76,1
HIGHMIA-29DEC25-T71,HIGHMIA-29DEC25,KXHIGHMIA,High temp in MIA on 2025-12-29 >= 71°F,71,2025-12-29,MIA,77,3533,settled,yes,0.77,1
HIGHMIA-29DEC25-T76,HIGHMIA-29DEC25,KXHIGHMIA,High temp in MIA on 2025-12-29 >= 76°F,76,2025-12-29,MIA,84,3721,settled,yes,0.84,1
HIGHMIA-29DEC25-T81,HIGHMIA-29DEC25,KXHIGHMIA,High temp in MIA on 2025-12-29 >= 81°F,81,2025-12-29,MIA,46,366,settled,no,0.46,0
HIGHMIA-29JAN26-T60,HIGHMIA-29JAN26,KXHIGHMIA,High temp in MIA on 2026-01-29 >= 60°F,60,2026-01-29,MIA,83,2364,settled,yes,0.83,1
HIGHMIA-29JAN26-T64,HIGHMIA-29JAN26,KXHIGHMIA,High temp in MIA on 2026-01-29 >= 64°F,64,2026-01-29,MIA,87,4921,settled,yes,0.87,1
