timestamp,ticker,yes_bid,yes_ask,last_price,volume,open_interest
2026-02-05T12:06:41.825498+00:00,HIGHMIA-06FEB26-T65,97,99,99,21,322
2026-02-05T12:06:41.825498+00:00,HIGHMIA-06FEB26-T70,76,80,78,401,1356
2026-02-05T12:06:41.825498+00:00,HIGHMIA-06FEB26-T75,62,66,64,218,435
2026-02-05T12:06:41.825498+00:00,HIGHMIA-06FEB26-T80,22,26,24,399,559
2026-02-05T12:06:41.825498+00:00,HIGHMIA-06FEB26-T85,1,5,3,452,1294
2026-02-05T12:06:41.825498+00:00,HIGHMIA-06FEB26-T90,12,16,14,275,242
2026-02-05T12:06:41.825498+00:00,HIGHMIA-07FEB26-T55,87,91,89,115,1317
2026-02-05T12:06:41.825498+00:00,HIGHMIA-07FEB26-T60,91,95,93,384,1416
2026-02-05T12:06:41.825498+00:00,HIGHMIA-07FEB26-T65,85,89,87,41,199
2026-02-05T12:06:41.825498+00:00,HIGHMIA-07FEB26-T70,79,83,81,459,551
2026-02-05T12:06:41.825498+00:00,HIGHMIA-07FEB26-T75,37,41,39,474,111
2026-02-05T12:06:41.825498+00:00,HIGHMIA-07FEB26-T80,15,19,17,233,1333
2026-02-05T12:06:41.825498+00:00,HIGHMIA-07FEB26-T85,1,3,1,345,1034
2026-02-05T12:06:41.825498+00:00,HIGHMIA-07FEB26-T90,4,8,6,61,428
2026-02-05T12:06:41.825498+00:00,HIGHNY-06FEB26-T30,76,80,78,320,1460
2026-02-05T12:06:41.825498+00:00,HIGHNY-06FEB26-T35,42,46,44,10,1754
2026-02-05T12:06:41.825498+00:00,HIGHNY-06FEB26-T40,3,7,5,300,1620
2026-02-05T12:06:41.825498+00:00,HIGHNY-06FEB26-T45,1,5,3,290,1604
2026-02-05T12:06:41.825498+00:00,HIGHNY-06FEB26-T50,1,4,2,408,695
2026-02-05T12:06:41.825498+00:00,HIGHNY-07FEB26-T30,86,90,88,190,1440
2026-02-05T12:06:41.825498+00:00,HIGHNY-07FEB26-T35,61,65,63,235,638
2026-02-05T12:06:41.825498+00:00,HIGHNY-07FEB26-T40,26,30,28,42,1435
2026-02-05T12:06:41.825498+00:00,HIGHNY-07FEB26-T45,16,20,18,144,1441
2026-02-05T12:06:41.825498+00:00,HIGHNY-07FEB26-T50,4,8,6,75,465
2026-02-05T12:06:41.825498+00:00,HIGHNY-07FEB26-T55,7,11,9,381,1906
2026-02-05T12:06:41.825498+00:00,SNOWBOS-06FEB26-B0,19,23,21,107,35
2026-02-05T12:06:41.825498+00:00,SNOWBOS-06FEB26-B1,39,43,41,22,388
2026-02-05T12:06:41.825498+00:00,SNOWBOS-06FEB26-B2,13,17,15,188,498
2026-02-05T12:06:41.825498+00:00,SNOWBOS-06FEB26-B4,7,11,9,82,292
2026-02-05T12:06:41.825498+00:00,SNOWBOS-06FEB26-B6,3,7,5,30,339
2026-02-05T12:06:41.825498+00:00,SNOWBOS-07FEB26-B0,4,8,6,100,162
2026-02-05T12:06:41.825498+00:00,SNOWBOS-07FEB26-B1,27,31,29,168,421
2026-02-05T12:06:41.825498+00:00,SNOWBOS-07FEB26-B2,18,22,20,12,57
2026-02-05T12:06:41.825498+00:00,SNOWBOS-07FEB26-B4,26,30,28,181,254
2026-02-05T12:06:41.825498+00:00,SNOWBOS-07FEB26-B6,1,3,1,67,495
2026-02-05T12:06:41.825498+00:00,SNOWCHI-06FEB26-B0,1,4,2,38,449
2026-02-05T12:06:41.825498+00:00,SNOWCHI-06FEB26-B1,31,35,33,107,322
2026-02-05T12:06:41.825498+00:00,SNOWCHI-06FEB26-B2,16,20,18,26,55
2026-02-05T12:06:41.825498+00:00,SNOWCHI-06FEB26-B4,7,11,9,83,155
2026-02-05T12:06:41.825498+00:00,SNOWCHI-06FEB26-B6,1,4,2,126,438
2026-02-05T12:06:41.825498+00:00,SNOWCHI-07FEB26-B0,16,20,18,70,386
2026-02-05T12:06:41.825498+00:00,SNOWCHI-07FEB26-B1,35,39,37,185,338
2026-02-05T12:06:41.825498+00:00,SNOWCHI-07FEB26-B2,27,31,29,131,38
2026-02-05T12:06:41.825498+00:00,SNOWCHI-07FEB26-B4,11,15,13,184,350
2026-02-05T12:06:41.825498+00:00,SNOWCHI-07FEB26-B6,12,16,14,124,139
2026-02-05T12:06:41.825498+00:00,SNOWNYC-06FEB26-B0,1,4,2,33,80
2026-02-05T12:06:41.825498+00:00,SNOWNYC-06FEB26-B1,46,50,48,195,339
2026-02-05T12:06:41.825498+00:00,SNOWNYC-06FEB26-B2,7,11,9,55,164
2026-02-05T12:06:41.825498+00:00,SNOWNYC-06FEB26-B4,1,3,1,188,413
2026-02-05T12:06:41.825498+00:00,SNOWNYC-06FEB26-B6,1,3,1,118,12
2026-02-05T12:06:41.825498+00:00,SNOWNYC-07FEB26-B0,1,4,2,131,228
2026-02-05T12:06:41.825498+00:00,SNOWNYC-07FEB26-B1,28,32,30,21,469
2026-02-05T12:06:41.825498+00:00,SNOWNYC-07FEB26-B2,25,29,27,177,179
2026-02-05T12:06:41.825498+00:00,SNOWNYC-07FEB26-B4,16,20,18,8,204
2026-02-05T12:06:41.825498+00:00,SNOWNYC-07FEB26-B6,13,17,15,113,344
2026-02-06T00:06:41.825498+00:00,HIGHCHI-06FEB26-T30,65,69,67,177,157
2026-02-06T00:06:41.825498+00:00,HIGHCHI-06FEB26-T35,16,20,18,23,772
2026-02-06T00:06:41.825498+00:00,HIGHCHI-06FEB26-T40,3,7,5,238,1485
2026-02-06T00:06:41.825498+00:00,HIGHCHI-06FEB26-T45,1,4,2,167,1820
2026-02-06T00:06:41.825498+00:00,HIGHCHI-06FEB26-T50,15,19,17,109,401
2026-02-06T00:06:41.825498+00:00,HIGHDAL-06FEB26-T40,95,99,97,47,1606
2026-02-06T00:06:41.825498+00:00,HIGHDAL-06FEB26-T45,89,93,91,136,1500
2026-02-06T00:06:41.825498+00:00,HIGHDAL-06FEB26-T50,92,96,94,344,1038
2026-02-06T00:06:41.825498+00:00,HIGHDAL-06FEB26-T55,52,56,54,98,941
2026-02-06T00:06:41.825498+00:00,HIGHDAL-06FEB26-T60,10,14,12,383,260
2026-02-06T00:06:41.825498+00:00,HIGHDAL-06FEB26-T65,1,4,2,451,422
2026-02-06T00:06:41.825498+00:00,HIGHDAL-06FEB26-T70,1,5,3,242,294
2026-02-06T00:06:41.825498+00:00,HIGHDAL-06FEB26-T75,1,3,1,235,434
2026-02-06T00:06:41.825498+00:00,HIGHDEN-06FEB26-T30,92,96,94,109,774
2026-02-06T00:06:41.825498+00:00,HIGHDEN-06FEB26-T35,82,86,84,187,236
2026-02-06T00:06:41.825498+00:00,HIGHDEN-06FEB26-T40,41,45,43,265,940
2026-02-06T00:06:41.825498+00:00,HIGHDEN-06FEB26-T45,23,27,25,314,1205
2026-02-06T00:06:41.825498+00:00,HIGHDEN-06FEB26-T50,5,9,7,419,1025
2026-02-06T00:06:41.825498+00:00,HIGHDEN-06FEB26-T55,2,6,4,333,825
2026-02-06T00:06:41.825498+00:00,HIGHDEN-06FEB26-T60,1,4,2,286,1978
2026-02-06T00:06:41.825498+00:00,HIGHLA-06FEB26-T45,97,99,99,256,108
2026-02-06T00:06:41.825498+00:00,HIGHLA-06FEB26-T50,96,99,98,14,1460
2026-02-06T00:06:41.825498+00:00,HIGHLA-06FEB26-T55,89,93,91,250,1518
2026-02-06T00:06:41.825498+00:00,HIGHLA-06FEB26-T60,74,78,76,416,1936
2026-02-06T00:06:41.825498+00:00,HIGHLA-06FEB26-T65,44,48,46,215,739
2026-02-06T00:06:41.825498+00:00,HIGHLA-06FEB26-T70,12,16,14,220,955
2026-02-06T00:06:41.825498+00:00,HIGHLA-06FEB26-T75,2,6,4,437,1744
2026-02-06T00:06:41.825498+00:00,HIGHLA-06FEB26-T80,1,3,1,237,1800
2026-02-06T00:06:41.825498+00:00,HIGHMIA-06FEB26-T60,96,99,98,303,1455
2026-02-06T00:06:41.825498+00:00,HIGHMIA-06FEB26-T65,96,99,98,143,381
2026-02-06T00:06:41.825498+00:00,HIGHMIA-06FEB26-T70,76,80,78,468,152
2026-02-06T00:06:41.825498+00:00,HIGHMIA-06FEB26-T75,62,66,64,396,507
2026-02-06T00:06:41.825498+00:00,HIGHMIA-06FEB26-T80,21,25,23,124,943
2026-02-06T00:06:41.825498+00:00,HIGHMIA-06FEB26-T85,1,5,3,91,1150
2026-02-06T00:06:41.825498+00:00,HIGHMIA-06FEB26-T90,11,15,13,237,795
2026-02-06T00:06:41.825498+00:00,HIGHNY-06FEB26-T30,74,78,76,172,696
2026-02-06T00:06:41.825498+00:00,HIGHNY-06FEB26-T35,44,48,46,197,569
2026-02-06T00:06:41.825498+00:00,HIGHNY-06FEB26-T40,5,9,7,400,1351
2026-02-06T00:06:41.825498+00:00,HIGHNY-06FEB26-T45,1,4,2,350,1478
2026-02-06T00:06:41.825498+00:00,HIGHNY-06FEB26-T50,1,4,2,414,1890
2026-02-06T00:06:41.825498+00:00,SNOWBOS-06FEB26-B0,16,20,18,64,484
2026-02-06T00:06:41.825498+00:00,SNOWBOS-06FEB26-B1,41,45,43,46,10
2026-02-06T00:06:41.825498+00:00,SNOWBOS-06FEB26-B2,13,17,15,86,148
2026-02-06T00:06:41.825498+00:00,SNOWBOS-06FEB26-B4,3,7,5,30,234
2026-02-06T00:06:41.825498+00:00,SNOWBOS-06FEB26-B6,3,7,5,176,62
2026-02-06T00:06:41.825498+00:00,SNOWCHI-06FEB26-B0,1,4,2,125,409
2026-02-06T00:06:41.825498+00:00,SNOWCHI-06FEB26-B1,34,38,36,160,338
2026-02-06T00:06:41.825498+00:00,SNOWCHI-06FEB26-B2,19,23,21,84,376
2026-02-06T00:06:41.825498+00:00,SNOWCHI-06FEB26-B4,10,14,12,107,93
2026-02-06T00:06:41.825498+00:00,SNOWCHI-06FEB26-B6,1,5,3,22,394
2026-02-06T00:06:41.825498+00:00,SNOWNYC-06FEB26-B0,3,7,5,149,123
2026-02-06T00:06:41.825498+00:00,SNOWNYC-06FEB26-B1,44,48,46,166,38
2026-02-06T00:06:41.825498+00:00,SNOWNYC-06FEB26-B2,4,8,6,165,173
2026-02-06T00:06:41.825498+00:00,SNOWNYC-06FEB26-B4,1,4,2,49,204
2026-02-06T00:06:41.825498+00:00,SNOWNYC-06FEB26-B6,4,8,6,134,284
2026-02-06T06:06:41.825498+00:00,HIGHCHI-06FEB26-T30,65,69,67,207,1324
2026-02-06T06:06:41.825498+00:00,HIGHCHI-06FEB26-T35,16,20,18,227,747
2026-02-06T06:06:41.825498+00:00,HIGHCHI-06FEB26-T40,3,7,5,30,531
2026-02-06T06:06:41.825498+00:00,HIGHCHI-06FEB26-T45,1,4,2,283,199
2026-02-06T06:06:41.825498+00:00,HIGHCHI-06FEB26-T50,16,20,18,359,1487
2026-02-06T06:06:41.825498+00:00,HIGHDAL-06FEB26-T40,96,99,98,198,1262
2026-02-06T06:06:41.825498+00:00,HIGHDAL-06FEB26-T45,90,94,92,158,108
2026-02-06T06:06:41.825498+00:00,HIGHDAL-06FEB26-T50,92,96,94,441,1946
2026-02-06T06:06:41.825498+00:00,HIGHDAL-06FEB26-T55,52,56,54,61,1209
2026-02-06T06:06:41.825498+00:00,HIGHDAL-06FEB26-T60,12,16,14,18,1261
2026-02-06T06:06:41.825498+00:00,HIGHDAL-06FEB26-T65,1,4,2,74,1043
2026-02-06T06:06:41.825498+00:00,HIGHDAL-06FEB26-T70,1,4,2,362,809
2026-02-06T06:06:41.825498+00:00,HIGHDAL-06FEB26-T75,1,4,2,330,671
2026-02-06T06:06:41.825498+00:00,HIGHDEN-06FEB26-T30,90,94,92,378,1727
2026-02-06T06:06:41.825498+00:00,HIGHDEN-06FEB26-T35,82,86,84,455,1679
2026-02-06T06:06:41.825498+00:00,HIGHDEN-06FEB26-T40,42,46,44,235,1263
2026-02-06T06:06:41.825498+00:00,HIGHDEN-06FEB26-T45,22,26,24,95,738
2026-02-06T06:06:41.825498+00:00,HIGHDEN-06FEB26-T50,5,9,7,220,1990
2026-02-06T06:06:41.825498+00:00,HIGHDEN-06FEB26-T55,2,6,4,382,1502
2026-02-06T06:06:41.825498+00:00,HIGHDEN-06FEB26-T60,1,4,2,68,252
2026-02-06T06:06:41.825498+00:00,HIGHLA-06FEB26-T45,96,99,98,24,764
2026-02-06T06:06:41.825498+00:00,HIGHLA-06FEB26-T50,96,99,98,97,739
2026-02-06T06:06:41.825498+00:00,HIGHLA-06FEB26-T55,88,92,90,464,1539
2026-02-06T06:06:41.825498+00:00,HIGHLA-06FEB26-T60,74,78,76,107,1705
2026-02-06T06:06:41.825498+00:00,HIGHLA-06FEB26-T65,43,47,45,208,1772
2026-02-06T06:06:41.825498+00:00,HIGHLA-06FEB26-T70,12,16,14,486,304
2026-02-06T06:06:41.825498+00:00,HIGHLA-06FEB26-T75,1,4,2,474,1423
2026-02-06T06:06:41.825498+00:00,HIGHLA-06FEB26-T80,1,4,2,357,1246
2026-02-06T06:06:41.825498+00:00,HIGHMIA-06FEB26-T60,96,99,98,450,877
2026-02-06T06:06:41.825498+00:00,HIGHMIA-06FEB26-T65,96,99,98,388,1102
2026-02-06T06:06:41.825498+00:00,HIGHMIA-06FEB26-T70,76,80,78,263,87
2026-02-06T06:06:41.825498+00:00,HIGHMIA-06FEB26-T75,62,66,64,400,774
2026-02-06T06:06:41.825498+00:00,HIGHMIA-06FEB26-T80,21,25,23,336,320
2026-02-06T06:06:41.825498+00:00,HIGHMIA-06FEB26-T85,1,4,2,119,1786
2026-02-06T06:06:41.825498+00:00,HIGHMIA-06FEB26-T90,11,15,13,186,1257
2026-02-06T06:06:41.825498+00:00,HIGHNY-06FEB26-T30,74,78,76,418,915
2026-02-06T06:06:41.825498+00:00,HIGHNY-06FEB26-T35,45,49,47,397,1976
2026-02-06T06:06:41.825498+00:00,HIGHNY-06FEB26-T40,5,9,7,327,1824
2026-02-06T06:06:41.825498+00:00,HIGHNY-06FEB26-T45,1,5,3,37,437
2026-02-06T06:06:41.825498+00:00,HIGHNY-06FEB26-T50,1,4,2,460,686
2026-02-06T06:06:41.825498+00:00,SNOWBOS-06FEB26-B0,15,19,17,20,36
2026-02-06T06:06:41.825498+00:00,SNOWBOS-06FEB26-B1,39,43,41,163,64
2026-02-06T06:06:41.825498+00:00,SNOWBOS-06FEB26-B2,13,17,15,51,232
2026-02-06T06:06:41.825498+00:00,SNOWBOS-06FEB26-B4,4,8,6,96,382
2026-02-06T06:06:41.825498+00:00,SNOWBOS-06FEB26-B6,1,5,3,150,476
2026-02-06T06:06:41.825498+00:00,SNOWCHI-06FEB26-B0,1,4,2,160,108
2026-02-06T06:06:41.825498+00:00,SNOWCHI-06FEB26-B1,35,39,37,196,443
2026-02-06T06:06:41.825498+00:00,SNOWCHI-06FEB26-B2,18,22,20,77,244
2026-02-06T06:06:41.825498+00:00,SNOWCHI-06FEB26-B4,8,12,10,32,435
2026-02-06T06:06:41.825498+00:00,SNOWCHI-06FEB26-B6,1,4,2,59,151
2026-02-06T06:06:41.825498+00:00,SNOWNYC-06FEB26-B0,1,4,2,131,230
2026-02-06T06:06:41.825498+00:00,SNOWNYC-06FEB26-B1,45,49,47,178,348
2026-02-06T06:06:41.825498+00:00,SNOWNYC-06FEB26-B2,4,8,6,179,49
2026-02-06T06:06:41.825498+00:00,SNOWNYC-06FEB26-B4,1,4,2,116,339
2026-02-06T06:06:41.825498+00:00,SNOWNYC-06FEB26-B6,4,8,6,147,398
2026-02-06T10:06:41.825498+00:00,HIGHCHI-06FEB26-T30,65,69,67,388,1000
2026-02-06T10:06:41.825498+00:00,HIGHCHI-06FEB26-T35,16,20,18,103,1827
2026-02-06T10:06:41.825498+00:00,HIGHCHI-06FEB26-T40,3,7,5,171,189
2026-02-06T10:06:41.825498+00:00,HIGHCHI-06FEB26-T45,1,4,2,325,558
2026-02-06T10:06:41.825498+00:00,HIGHCHI-06FEB26-T50,16,20,18,29,1616
2026-02-06T10:06:41.825498+00:00,HIGHDAL-06FEB26-T40,96,99,98,372,1352
2026-02-06T10:06:41.825498+00:00,HIGHDAL-06FEB26-T45,90,94,92,415,1309
2026-02-06T10:06:41.825498+00:00,HIGHDAL-06FEB26-T50,92,96,94,8,1200
2026-02-06T10:06:41.825498+00:00,HIGHDAL-06FEB26-T55,51,55,53,18,1576
2026-02-06T10:06:41.825498+00:00,HIGHDAL-06FEB26-T60,12,16,14,228,1737
2026-02-06T10:06:41.825498+00:00,HIGHDAL-06FEB26-T65,1,4,2,275,69
2026-02-06T10:06:41.825498+00:00,HIGHDAL-06FEB26-T70,1,4,2,56,235
2026-02-06T10:06:41.825498+00:00,HIGHDAL-06FEB26-T75,1,4,2,361,1654
2026-02-06T10:06:41.825498+00:00,HIGHDEN-06FEB26-T30,91,95,93,296,1932
2026-02-06T10:06:41.825498+00:00,HIGHDEN-06FEB26-T35,82,86,84,374,1095
2026-02-06T10:06:41.825498+00:00,HIGHDEN-06FEB26-T40,42,46,44,127,785
2026-02-06T10:06:41.825498+00:00,HIGHDEN-06FEB26-T45,22,26,24,79,1603
2026-02-06T10:06:41.825498+00:00,HIGHDEN-06FEB26-T50,5,9,7,304,1198
2026-02-06T10:06:41.825498+00:00,HIGHDEN-06FEB26-T55,2,6,4,405,997
2026-02-06T10:06:41.825498+00:00,HIGHDEN-06FEB26-T60,1,4,2,100,1163
2026-02-06T10:06:41.825498+00:00,HIGHLA-06FEB26-T45,96,99,98,275,567
2026-02-06T10:06:41.825498+00:00,HIGHLA-06FEB26-T50,96,99,98,495,251
2026-02-06T10:06:41.825498+00:00,HIGHLA-06FEB26-T55,88,92,90,25,896
2026-02-06T10:06:41.825498+00:00,HIGHLA-06FEB26-T60,74,78,76,233,509
2026-02-06T10:06:41.825498+00:00,HIGHLA-06FEB26-T65,43,47,45,210,197
2026-02-06T10:06:41.825498+00:00,HIGHLA-06FEB26-T70,12,16,14,212,1308
2026-02-06T10:06:41.825498+00:00,HIGHLA-06FEB26-T75,1,4,2,26,892
2026-02-06T10:06:41.825498+00:00,HIGHLA-06FEB26-T80,1,4,2,128,767
2026-02-06T10:06:41.825498+00:00,HIGHMIA-06FEB26-T60,96,99,98,174,988
2026-02-06T10:06:41.825498+00:00,HIGHMIA-06FEB26-T65,96,99,98,406,704
2026-02-06T10:06:41.825498+00:00,HIGHMIA-06FEB26-T70,76,80,78,403,667
2026-02-06T10:06:41.825498+00:00,HIGHMIA-06FEB26-T75,62,66,64,363,639
2026-02-06T10:06:41.825498+00:00,HIGHMIA-06FEB26-T80,21,25,23,54,1630
2026-02-06T10:06:41.825498+00:00,HIGHMIA-06FEB26-T85,1,4,2,113,1905
2026-02-06T10:06:41.825498+00:00,HIGHMIA-06FEB26-T90,11,15,13,53,1030
2026-02-06T10:06:41.825498+00:00,HIGHNY-06FEB26-T30,74,78,76,105,1279
2026-02-06T10:06:41.825498+00:00,HIGHNY-06FEB26-T35,45,49,47,346,1674
2026-02-06T10:06:41.825498+00:00,HIGHNY-06FEB26-T40,5,9,7,291,1024
2026-02-06T10:06:41.825498+00:00,HIGHNY-06FEB26-T45,1,4,2,159,1467
2026-02-06T10:06:41.825498+00:00,HIGHNY-06FEB26-T50,1,4,2,209,1354
2026-02-06T10:06:41.825498+00:00,SNOWBOS-06FEB26-B0,16,20,18,114,305
2026-02-06T10:06:41.825498+00:00,SNOWBOS-06FEB26-B1,39,43,41,125,183
2026-02-06T10:06:41.825498+00:00,SNOWBOS-06FEB26-B2,13,17,15,101,194
2026-02-06T10:06:41.825498+00:00,SNOWBOS-06FEB26-B4,4,8,6,122,290
2026-02-06T10:06:41.825498+00:00,SNOWBOS-06FEB26-B6,1,5,3,156,148
2026-02-06T10:06:41.825498+00:00,SNOWCHI-06FEB26-B0,1,4,2,90,152
2026-02-06T10:06:41.825498+00:00,SNOWCHI-06FEB26-B1,34,38,36,161,310
2026-02-06T10:06:41.825498+00:00,SNOWCHI-06FEB26-B2,19,23,21,95,212
2026-02-06T10:06:41.825498+00:00,SNOWCHI-06FEB26-B4,8,12,10,60,184
2026-02-06T10:06:41.825498+00:00,SNOWCHI-06FEB26-B6,1,4,2,99,206
2026-02-06T10:06:41.825498+00:00,SNOWNYC-06FEB26-B0,1,4,2,86,473
2026-02-06T10:06:41.825498+00:00,SNOWNYC-06FEB26-B1,45,49,47,127,381
2026-02-06T10:06:41.825498+00:00,SNOWNYC-06FEB26-B2,4,8,6,18,363
2026-02-06T10:06:41.825498+00:00,SNOWNYC-06FEB26-B4,1,5,3,91,223
2026-02-06T10:06:41.825498+00:00,SNOWNYC-06FEB26-B6,4,8,6,70,126
2026-02-06T12:06:41.825498+00:00,HIGHCHI-07FEB26-T30,77,81,79,234,990
2026-02-06T12:06:41.825498+00:00,HIGHCHI-07FEB26-T35,57,61,59,367,829
2026-02-06T12:06:41.825498+00:00,HIGHCHI-07FEB26-T40,1,4,2,357,126
2026-02-06T12:06:41.825498+00:00,HIGHCHI-07FEB26-T45,13,17,15,416,301
2026-02-06T12:06:41.825498+00:00,HIGHCHI-07FEB26-T50,3,7,5,390,1502
2026-02-06T12:06:41.825498+00:00,HIGHCHI-08FEB26-T30,95,99,97,115,1811
2026-02-06T12:06:41.825498+00:00,HIGHCHI-08FEB26-T35,97,99,99,190,125
2026-02-06T12:06:41.825498+00:00,HIGHCHI-08FEB26-T40,81,85,83,269,716
2026-02-06T12:06:41.825498+00:00,HIGHCHI-08FEB26-T45,32,36,34,5,1264
2026-02-06T12:06:41.825498+00:00,HIGHCHI-08FEB26-T50,1,3,1,130,1241
2026-02-06T12:06:41.825498+00:00,HIGHCHI-08FEB26-T55,10,14,12,489,738
2026-02-06T12:06:41.825498+00:00,HIGHCHI-08FEB26-T60,7,11,9,485,157
2026-02-06T12:06:41.825498+00:00,HIGHDAL-07FEB26-T35,96,99,98,71,1365
2026-02-06T12:06:41.825498+00:00,HIGHDAL-07FEB26-T40,81,85,83,256,887
2026-02-06T12:06:41.825498+00:00,HIGHDAL-07FEB26-T45,93,97,95,238,1337
2026-02-06T12:06:41.825498+00:00,HIGHDAL-07FEB26-T50,69,73,71,335,1528
2026-02-06T12:06:41.825498+00:00,HIGHDAL-07FEB26-T55,20,24,22,325,1317
2026-02-06T12:06:41.825498+00:00,HIGHDAL-07FEB26-T60,12,16,14,190,1864
2026-02-06T12:06:41.825498+00:00,HIGHDAL-07FEB26-T65,4,8,6,238,37
2026-02-06T12:06:41.825498+00:00,HIGHDAL-07FEB26-T70,1,3,1,183,1492
2026-02-06T12:06:41.825498+00:00,HIGHDAL-08FEB26-T35,81,85,83,356,1191
2026-02-06T12:06:41.825498+00:00,HIGHDAL-08FEB26-T40,88,92,90,241,1450
2026-02-06T12:06:41.825498+00:00,HIGHDAL-08FEB26-T45,76,80,78,191,1719
2026-02-06T12:06:41.825498+00:00,HIGHDAL-08FEB26-T50,62,66,64,210,1424
2026-02-06T12:06:41.825498+00:00,HIGHDAL-08FEB26-T55,12,16,14,202,840
2026-02-06T12:06:41.825498+00:00,HIGHDAL-08FEB26-T60,2,6,4,479,398
2026-02-06T12:06:41.825498+00:00,HIGHDAL-08FEB26-T65,1,3,1,90,30
2026-02-06T12:06:41.825498+00:00,HIGHDAL-08FEB26-T70,1,3,1,22,146
2026-02-06T12:06:41.825498+00:00,HIGHDEN-07FEB26-T30,97,99,99,415,1223
2026-02-06T12:06:41.825498+00:00,HIGHDEN-07FEB26-T35,85,89,87,398,1568
2026-02-06T12:06:41.825498+00:00,HIGHDEN-07FEB26-T40,44,48,46,53,1950
2026-02-06T12:06:41.825498+00:00,HIGHDEN-07FEB26-T45,21,25,23,497,1039
2026-02-06T12:06:41.825498+00:00,HIGHDEN-07FEB26-T50,7,11,9,29,1439
2026-02-06T12:06:41.825498+00:00,HIGHDEN-07FEB26-T55,2,6,4,136,1250
2026-02-06T12:06:41.825498+00:00,HIGHDEN-07FEB26-T60,1,3,1,482,1228
2026-02-06T12:06:41.825498+00:00,HIGHDEN-08FEB26-T30,97,99,99,361,408
2026-02-06T12:06:41.825498+00:00,HIGHDEN-08FEB26-T35,82,86,84,277,682
2026-02-06T12:06:41.825498+00:00,HIGHDEN-08FEB26-T40,55,59,57,367,1973
2026-02-06T12:06:41.825498+00:00,HIGHDEN-08FEB26-T45,19,23,21,494,888
2026-02-06T12:06:41.825498+00:00,HIGHDEN-08FEB26-T50,5,9,7,339,1113
2026-02-06T12:06:41.825498+00:00,HIGHDEN-08FEB26-T55,1,3,1,483,1254
2026-02-06T12:06:41.825498+00:00,HIGHLA-07FEB26-T50,94,98,96,348,1303
2026-02-06T12:06:41.825498+00:00,HIGHLA-07FEB26-T55,95,99,97,238,1603
2026-02-06T12:06:41.825498+00:00,HIGHLA-07FEB26-T60,93,97,95,164,1468
2026-02-06T12:06:41.825498+00:00,HIGHLA-07FEB26-T65,48,52,50,149,1368
2026-02-06T12:06:41.825498+00:00,HIGHLA-07FEB26-T70,26,30,28,471,1205
2026-02-06T12:06:41.825498+00:00,HIGHLA-07FEB26-T75,1,5,3,101,1469
2026-02-06T12:06:41.825498+00:00,HIGHLA-07FEB26-T80,1,4,2,59,1397
2026-02-06T12:06:41.825498+00:00,HIGHLA-07FEB26-T85,2,6,4,476,1874
2026-02-06T12:06:41.825498+00:00,HIGHLA-08FEB26-T45,89,93,91,178,1964
2026-02-06T12:06:41.825498+00:00,HIGHLA-08FEB26-T50,80,84,82,70,932
2026-02-06T12:06:41.825498+00:00,HIGHLA-08FEB26-T55,87,91,89,472,114
2026-02-06T12:06:41.825498+00:00,HIGHLA-08FEB26-T60,84,88,86,59,891
2026-02-06T12:06:41.825498+00:00,HIGHLA-08FEB26-T65,22,26,24,447,1936
2026-02-06T12:06:41.825498+00:00,HIGHLA-08FEB26-T70,16,20,18,51,1052
2026-02-06T12:06:41.825498+00:00,HIGHLA-08FEB26-T75,11,15,13,225,1536
2026-02-06T12:06:41.825498+00:00,HIGHLA-08FEB26-T80,1,5,3,326,1226
2026-02-06T12:06:41.825498+00:00,HIGHMIA-07FEB26-T55,96,99,98,269,184
2026-02-06T12:06:41.825498+00:00,HIGHMIA-07FEB26-T60,93,97,95,76,1974
2026-02-06T12:06:41.825498+00:00,HIGHMIA-07FEB26-T65,81,85,83,110,508
2026-02-06T12:06:41.825498+00:00,HIGHMIA-07FEB26-T70,86,90,88,125,1687
2026-02-06T12:06:41.825498+00:00,HIGHMIA-07FEB26-T75,40,44,42,160,175
2026-02-06T12:06:41.825498+00:00,HIGHMIA-07FEB26-T80,15,19,17,393,151
2026-02-06T12:06:41.825498+00:00,HIGHMIA-07FEB26-T85,1,4,2,162,645
2026-02-06T12:06:41.825498+00:00,HIGHMIA-07FEB26-T90,1,5,3,175,1986
2026-02-06T12:06:41.825498+00:00,HIGHMIA-08FEB26-T55,88,92,90,347,1962
2026-02-06T12:06:41.825498+00:00,HIGHMIA-08FEB26-T60,96,99,98,287,1618
2026-02-06T12:06:41.825498+00:00,HIGHMIA-08FEB26-T65,92,96,94,281,1626
2026-02-06T12:06:41.825498+00:00,HIGHMIA-08FEB26-T70,76,80,78,425,1324
2026-02-06T12:06:41.825498+00:00,HIGHMIA-08FEB26-T75,17,21,19,382,1040
2026-02-06T12:06:41.825498+00:00,HIGHMIA-08FEB26-T80,5,9,7,45,1514
2026-02-06T12:06:41.825498+00:00,HIGHMIA-08FEB26-T85,1,3,1,228,401
2026-02-06T12:06:41.825498+00:00,HIGHMIA-08FEB26-T90,1,3,1,153,1577
2026-02-06T12:06:41.825498+00:00,HIGHNY-07FEB26-T30,87,91,89,365,832
2026-02-06T12:06:41.825498+00:00,HIGHNY-07FEB26-T35,61,65,63,460,107
2026-02-06T12:06:41.825498+00:00,HIGHNY-07FEB26-T40,29,33,31,282,320
